948,27.6,35.5,19.6,0.61,0,1.3,3.7,13,33.1,56.2,17.3,169
947.3,29.1,37,21.8,0.58,0,0.8,5,11.7,34.7,61.5,20.6,121
950.4,30.7,35,23.8,0.49,0,2,5,12.2,36.3,61.2,21.7,94
955.8,27,32.7,24,0.65,6.8,1.5,5,7.8,34.2,59,21.3,76
956.6,27.9,33.2,23.3,0.63,0,0.8,3,7.3,29.9,47.7,21.5,62.5
953.1,29.1,34.5,23.1,0.69,0,1,4,11.7,36.4,62,21.9,52.3
953.2,27.2,33.4,20.9,0.74,3.9,1.5,6.7,10.4,32.5,52.4,20.7,38
950.8,26.6,35.3,20.1,0.62,0,1.8,6.7,9.6,32.9,58.5,18.1,36
950.8,26.9,33.8,19.3,0.61,0,1.5,3.7,12.5,33.7,58,18.8,43
952.4,27.4,33.9,20.6,0.65,0,0.5,3.7,10.3,34.2,59,19.7,38
957.8,24.7,29.4,22.5,0.71,0,3.5,6,1.7,28.1,45.2,21.4,33.5
957.9,23.5,26.9,21,0.8,0,1.5,3.7,0,27.3,43.2,20.7,29.5
955.1,25.6,31,20.9,0.78,0,0.3,2.3,7.5,30.3,54.2,20.3,131
953.9,27.2,32.8,22.3,0.77,0,0.8,2.7,8.3,34.1,57.2,21.4,144
953.7,25.3,31.2,20.2,0.81,21.7,1.8,11.7,12.4,28.6,41.4,20,132
950.6,27.1,33,21,0.79,0,0.8,2.7,11.7,30,46.5,20,98.9
949.8,28.6,34.3,22.8,0.76,0,0.5,2.3,11.3,35.1,58.1,21.7,69
949.7,29.9,34.7,24.8,0.74,0,1.8,3,11.5,35.6,56.7,24,42
948,30.1,35.9,24,0.73,0,0.5,2.7,10.9,36.5,60.5,23.1,36.9
952.9,25.9,32.9,22.5,0.68,0.1,2.5,6,0,27.7,42.7,22.8,32.5
953.1,25.1,29.8,21.7,0.76,0,0.3,3,7.1,31.2,57.4,21.2,27
952.7,25.8,31.1,22.8,0.75,0.7,0.5,3.7,6.5,32.2,54.7,22.9,25.2
954.6,24.6,27.8,23.7,0.89,1.3,0.5,2.3,0,25.6,35.5,23.3,42
953.2,26.1,30.1,23.5,0.87,0.1,0.5,2.7,3.6,30.1,47.4,23.1,77.5
951,27,31.9,23.3,0.81,0,0.3,2.3,6.9,30.3,50.9,22.5,47
951.5,27.8,32.9,22.7,0.72,0,2.3,5.3,9.9,34,57.7,21.8,29.5
953.1,26.8,31.7,22.7,0.75,0,0.5,4,10.4,33.9,56.2,21.9,25.2
951.7,26.6,31.3,21.2,0.75,0,0.5,2.3,9.6,33.6,56.2,19.8,24
